SlogP,TPSA,peoe_VSA6,slogp_VSA5,slogp_VSA10,peoe_VSA10,LabuteASA,slogp_VSA3,NumLipinskiHBD,HallKierAlpha,peoe_VSA9,MQN31,smr_VSA7,slogp_VSA2,smr_VSA10,peoe_VSA8,peoe_VSA12,kappa3,Chi1v,slogp_VSA6,peoe_VSA14,smr_VSA9,MQN25,AMW,peoe_VSA7,peoe_VSA1,ExactMW,MQN20,peoe_VSA2,FractionCSP3,peoe_VSA3,slogp_VSA4,HIT CALL binary
2.2482000000000006,43.14,23.733674027155736,0.0,5.687386274683562,5.022633313741326,62.387645068878435,0.0,0,-1.0899999999999999,4.923311048817671,2,39.40241985635333,4.923311048817671,17.28832616491608,6.06636706846161,0.0,1.2473799215558994,2.983052148123557,24.26546827384644,0.0,0.0,1,157.55599999999998,6.06636706846161,0.0,156.993056048,6,10.114318268765572,0.0,0.0,10.114318268765572,0
-0.31109999999999954,118.72000000000001,30.33183534230805,11.984273114623004,0.0,6.041840829147961,121.6330381971248,25.54129612894152,4,-2.4100000000000006,19.572459993351504,1,35.89528683400505,42.145796899669364,17.845790305255207,6.4208216229260096,5.907179729351506,5.616356524582437,6.331997370896574,30.33183534230805,11.938610575903699,0.0,0,294.307,5.563451491696996,20.893846429809273,294.121571676,12,9.589074368143644,0.35714285714285715,4.794537184071822,0.0,0
2.23062,26.02,17.667306958694127,5.563451491696996,5.687386274683562,0.0,59.439502157787956,0.0,2,-0.69,0.0,3,28.785186010823153,0.0,17.28832616491608,10.710019588424888,0.0,1.3601609847422498,3.0936557158212388,18.19910120538483,0.0,0.0,0,141.601,24.619922828310838,5.733667477162185,141.034526936,1,0.0,0.14285714285714285,0.0,6.923737199690624,0
2.23062,26.02,11.600939890232516,5.563451491696996,5.687386274683562,0.0,59.43950215778796,0.0,2,-0.6900000000000001,0.0,3,28.78518601082315,0.0,17.28832616491608,10.710019588424888,0.0,1.3601609847422498,3.0936557158212388,18.19910120538483,0.0,0.0,0,141.60099999999997,30.686289896772447,5.733667477162185,141.034526936,1,0.0,0.14285714285714285,0.0,6.923737199690624,0
2.4254000000000007,0.0,30.33183534230805,5.563451491696996,0.0,0.0,54.09961146077524,5.880003444970339,0,-0.49000000000000005,0.0,1,35.89528683400505,0.0,11.600939890232516,5.880003444970339,0.0,1.2392064029119825,3.0660207188535065,30.33183534230805,0.0,0.0,0,126.58599999999996,5.563451491696996,0.0,126.023627904,0,0.0,0.14285714285714285,0.0,0.0,0
2.2894000000000005,12.36,30.33183534230805,5.563451491696996,0.0,0.0,65.41539008135518,6.544756405912575,0,-0.9800000000000001,11.706018258038123,1,35.89528683400505,5.1612618521255476,17.379135295172244,0.0,0.0,2.094917408045428,3.416443992578845,35.32424007494372,0.0,0.0,0,149.218,17.78132493474369,0.0,149.029920224,1,0.0,0.125,4.992404732635669,0.0,0
0.6498999999999996,38.05,30.33183534230805,5.563451491696996,0.0,0.0,54.6562341347493,6.544756405912575,3,-0.8600000000000001,0.0,1,35.89528683400505,0.0,0.0,6.544756405912575,0.0,1.8346302066921096,2.90646551830432,30.33183534230805,0.0,0.0,0,122.17099999999995,5.563451491696996,0.0,122.08439831999999,2,11.268461667376624,0.14285714285714285,0.0,0.0,0
0.5609999999999993,27.64,6.4208216229260096,32.10410811463005,0.0,0.0,44.89802114329608,0.0,3,-0.04,6.041840829147961,1,0.0,6.041840829147961,0.0,0.0,0.0,1.4750627509406329,3.224744871391589,0.0,0.0,0.0,1,100.185,25.683286491704038,5.733667477162185,100.11207586808999,1,0.0,1.0,0.0,0.0,0
3.2690000000000046,278.8,109.08436100933646,156.22846213229667,0.0,60.418408291479594,508.39454709884245,52.73990902479004,5,-6.130000000000002,12.648722793660877,28,12.152040213667762,226.78570749754144,64.97897702286656,49.33370387874032,64.97897702286656,21.65558178074552,30.561842569458122,12.152040213667762,0.0,0.0,0,1202.634999999999,100.72148365975767,60.67304992681939,1201.8413679919997,35,52.73990902479004,0.7903225806451613,0.0,41.42534232312975,1
1.3906,32.59,5.15571272675054,25.683286491704038,0.0,0.0,42.83678306942087,0.0,1,-0.53,5.711685002770702,1,0.0,10.918938027547991,5.711685002770702,0.0,0.0,0.9180777352946504,2.6307135789365264,5.15571272675054,0.0,0.0,0,99.13300000000001,25.683286491704038,5.20725302477729,99.068413908,3,0.0,0.8,0.0,0.0,0
1.5908,43.14,0.0,0.0,0.0,0.0,54.30202543097437,0.0,0,0.26999999999999985,4.923311048817671,0,10.114318268765572,8.839781767334008,34.802819670697545,0.0,0.0,2.9079585326953747,2.289595297961612,0.0,3.916470718516338,0.0,1,164.37500000000003,34.802819670697545,0.0,162.89946128,6,10.114318268765572,1.0,0.0,10.114318268765572,0
2.4335000000000004,32.34,11.600939890232516,0.0,10.481923458755384,0.0,82.30071364342363,0.0,1,-1.2199999999999998,0.0,2,29.288101587587764,25.02636820854293,23.31944067725415,24.80536355377927,0.0,2.951371503336312,4.210472048541586,24.26546827384644,6.031114512338072,0.0,0,198.653,24.26546827384644,10.216698334856808,198.055990652,4,0.0,0.2222222222222222,4.794537184071822,0.0,0
4.04356,47.58,46.40375956093006,11.126902983393991,0.0,12.138442625584547,100.1595116187543,0.0,0,-0.6400000000000001,31.217436238359298,6,31.217436238359298,0.0,46.40375956093006,0.0,0.0,1.6287921069730855,4.715000433555321,0.0,0.0,12.138442625584547,0,265.914,0.0,0.0,263.88155872,2,0.0,0.0,0.0,22.66222573506152,1
1.1020999999999999,35.53,0.0,0.0,0.0,0.0,43.159166131984385,13.612542608354964,0,0.15,0.0,0,0.0,20.884420686787603,7.595762326787885,20.884420686787603,0.0,2.800406504065041,3.8013050399430988,0.0,7.595762326787885,0.0,0,124.07599999999998,0.0,9.047494323423635,124.028930778,6,4.565048284931329,1.0,0.0,0.0,0
3.0869000000000018,32.34,23.20187978046503,0.0,10.481923458755384,0.0,92.6039798703053,0.0,1,-0.9299999999999998,10.045266627482652,3,28.244367832867482,25.02636820854293,34.92038056748667,19.782730240037942,0.0,2.7868385985374062,4.694085424722094,18.19910120538483,6.031114512338072,0.0,0,233.09799999999998,18.19910120538483,10.216698334856808,232.0170183,4,0.0,0.2222222222222222,4.794537184071822,0.0,0
1.7496999999999998,26.3,30.33183534230805,12.487188691387619,0.0,6.606881964512918,65.80129679223744,16.13828210238479,0,-1.31,0.0,1,35.89528683400505,5.969305287951849,5.969305287951849,6.923737199690624,0.0,2.8460530411741587,3.4611604181749094,30.33183534230805,5.969305287951849,0.0,0,150.177,5.563451491696996,4.736862953800049,150.06807956,4,4.794537184071822,0.2222222222222222,0.0,0.0,0
1.5044,52.04,11.600939890232516,0.0,11.374772549367124,0.0,58.414450740404064,0.0,4,-0.89,10.710019588424888,3,23.221734519126155,0.0,22.97571243959964,5.687386274683562,0.0,1.2659691269337427,2.8823308504160523,18.19910120538483,0.0,0.0,0,142.58900000000003,18.19910120538483,11.46733495432437,142.029775904,2,0.0,0.0,0.0,0.0,1
1.5044000000000002,52.04,11.600939890232516,0.0,11.374772549367124,0.0,58.414450740404064,0.0,4,-0.8900000000000002,10.710019588424888,3,23.221734519126155,0.0,22.97571243959964,5.687386274683562,0.0,1.2659691269337427,2.882330850416052,18.19910120538483,0.0,0.0,0,142.58900000000003,18.19910120538483,11.46733495432437,142.029775904,2,0.0,0.0,0.0,0.0,1
1.8525,0.0,0.0,6.923737199690624,0.0,0.0,42.07566771038611,0.0,0,0.58,0.0,0,0.0,11.257091313176065,23.20187978046503,11.257091313176065,0.0,4.58,2.4420359560987395,0.0,0.0,0.0,0,112.98700000000001,6.923737199690624,0.0,111.98465555199999,0,0.0,1.0,0.0,0.0,0
2.4568000000000003,46.53,23.20187978046503,0.0,0.0,5.749511833283905,84.83712088380017,4.794537184071822,1,-0.9299999999999997,5.022633313741326,3,28.244367832867482,17.682714647305474,29.171185068416882,5.022633313741326,0.0,3.1253247611664166,4.146010904142196,18.19910120538483,5.969305287951849,5.749511833283905,0,221.039,18.19910120538483,9.843390348640755,219.96939941199997,6,0.0,0.125,4.794537184071822,0.0,0
2.845300000000001,46.53,23.20187978046503,6.923737199690624,0.0,5.749511833283905,91.2020629981968,4.794537184071822,1,-0.9299999999999999,5.022633313741326,3,28.244367832867482,17.17979907054086,29.171185068416882,5.022633313741326,0.0,2.7868385985374062,4.605510043134064,18.19910120538483,5.969305287951849,5.749511833283905,0,235.06599999999997,25.122838405075452,9.843390348640755,233.985049476,6,0.0,0.2222222222222222,4.794537184071822,0.0,0
-0.6719000000000002,63.32000000000001,0.0,0.0,0.0,6.041840829147961,46.91984846927698,4.794537184071822,3,-0.22000000000000003,0.0,0,0.0,22.870527118687306,18.59809443596484,5.752853606746789,0.0,2.4720415224913497,2.4066709994244335,0.0,5.969305287951849,0.0,0,121.16099999999997,0.0,10.84019487200289,121.019749464,5,4.794537184071822,0.6666666666666666,0.0,0.0,0
0.0688999999999999,99.72999999999999,5.2232529187334515,10.488465178920283,5.817862777835028,0.0,74.63319819663151,0.0,3,-1.92,6.3273200747645415,2,12.021248069613002,34.979393260554836,11.725042507186533,14.09534396535438,5.817862777835028,2.2558359887894963,3.5313140906685927,16.66482311912739,0.0,0.0,0,182.18699999999998,0.0,10.717645998109393,182.09160894,8,9.803449708026353,0.3333333333333333,4.9839785209472085,0.0,0
1.2598,52.60000000000001,0.0,20.715977351537635,0.0,0.0,81.4413062361847,9.473725907600098,0,-1.8399999999999999,25.346498065949056,2,35.392371257240434,26.158205658458765,11.938610575903699,0.0,0.0,2.097507873519778,3.9543603669013714,24.26546827384644,11.938610575903699,0.0,0,194.18599999999998,24.26546827384644,9.473725907600098,194.0579088,8,0.0,0.2,9.589074368143644,0.0,0
1.2086,106.51000000000002,0.0,0.0,11.374772549367124,0.0,71.53158831669259,0.0,1,-2.18,15.912989166096953,3,38.42773774291597,14.953149492476047,11.374772549367124,6.06636706846161,0.0,1.6954530023794976,3.1391510083027443,18.19910120538483,5.687386274683562,5.749511833283905,2,184.10699999999997,6.06636706846161,5.106527394840706,184.012021228,14,20.228636537531145,0.0,0.0,20.228636537531145,0
-0.033199999999999896,65.34,0.0,0.0,0.0,0.0,57.67764956682779,0.0,0,-1.2,36.750795065575716,2,9.814130487976565,36.19685067155937,0.0,0.0,0.0,1.3961914062500003,3.0300594357374626,10.571769441925417,0.0,0.0,0,144.134,0.0,0.0,144.064725496,8,10.017825047909064,1.0,0.0,9.814130487976565,0
1.81142,86.28,0.0,5.563451491696996,11.374772549367124,0.0,73.10229667889315,0.0,0,-1.9799999999999998,15.912989166096953,3,43.991189234612975,9.846622097635342,11.374772549367124,11.629818560158606,0.0,1.7815394056397549,3.415544210552765,18.19910120538483,0.0,0.0,2,182.135,12.990104268152233,0.0,182.032756672,12,20.228636537531145,0.14285714285714285,0.0,27.15237373722177,0
3.6092000000000026,40.46,12.990104268152233,56.07265434387607,0.0,5.749511833283905,120.38168253606061,6.4208216229260096,2,-1.02,6.103966387748303,7,29.32600418877882,16.317021177429716,0.0,0.0,0.0,1.604791759224291,8.092631572702832,18.19910120538483,0.0,5.749511833283905,0,272.3879999999999,84.95327546575423,10.213054789681411,272.177630008,4,0.0,0.6666666666666666,0.0,17.250802561719567,0
0.9527,25.06,0.0,19.26246486877803,0.0,0.0,60.50344282703186,9.473725907600098,0,-0.08,24.91878112775783,4,0.0,24.91878112775783,0.0,0.0,0.0,0.789325749906761,4.203690034767343,0.0,0.0,0.0,0,140.182,25.180370914939424,9.473725907600098,140.083729624,4,0.0,1.0,0.0,5.917906046161393,0
6.066000000000007,52.60000000000001,66.21987853631856,104.74480827387463,0.0,0.0,160.95317008925963,19.06280027574374,0,-1.06,13.213763929025836,0,0.0,25.152374504929536,11.938610575903699,12.841643245852019,0.0,14.14535517104092,10.878870498833269,0.0,11.938610575903699,0.0,0,370.5740000000002,37.51909858402682,9.473725907600098,370.308309824,8,9.589074368143644,0.9090909090909091,0.0,11.835812092322787,0
2.4237,9.23,18.208754243757102,5.563451491696996,0.0,5.749511833283905,67.31511377440602,6.4208216229260096,0,-1.2399999999999998,7.109797541277533,2,42.483875555975814,7.109797541277533,0.0,0.0,0.0,2.114270889670092,3.6037896122627133,36.92042406427882,0.0,5.749511833283905,0,148.20499999999998,24.117007251546223,4.736862953800049,148.088815004,2,0.0,0.2,0.0,0.0,0
1.2782,38.91,19.14161064273732,18.18111668623608,0.0,4.988502101738191,71.44454838785089,6.4208216229260096,2,-0.96,0.0,2,29.58695719508175,9.9724806226854,17.206375544784887,17.454223058158533,0.0,1.9806971480307827,3.8928721666853408,18.3295777085363,0.0,0.0,0,166.24900000000002,18.55355575984923,5.733667477162185,166.05646932,2,4.9839785209472085,0.25,0.0,0.0,0
-0.7008000000000001,41.13,0.0,0.0,4.794537184071822,0.0,35.72455057035339,0.0,2,-0.73,0.0,1,0.0,19.120627324163223,6.031114512338072,13.08951281182515,0.0,0.42861205863724106,1.9112309264184788,0.0,6.031114512338072,0.0,0,86.09400000000001,0.0,10.633577208012662,86.048012812,4,0.0,0.6666666666666666,4.794537184071822,0.0,0
0.5015999999999998,97.99000000000001,0.0,10.357988675768818,0.0,0.0,67.13480234272139,0.0,4,-1.9100000000000001,5.563451491696996,4,17.696185628620217,26.39541486731467,5.969305287951849,0.0,0.0,1.2426930179273767,3.0032518746110997,12.13273413692322,5.969305287951849,17.248535499851716,0,170.11999999999998,12.13273413692322,20.426109579362823,170.021523292,10,0.0,0.0,4.794537184071822,0.0,0
3.573240000000002,46.53,12.13273413692322,37.81602062862726,0.0,5.749511833283905,108.7851832308131,4.794537184071822,1,-1.5100000000000002,12.021872433909698,3,29.32600418877882,17.682714647305474,5.969305287951849,0.0,0.0,4.058379110355047,6.262117485114515,18.19910120538483,5.969305287951849,5.749511833283905,0,250.33799999999997,57.72986209647011,9.843390348640755,250.156894564,6,4.794537184071822,0.5333333333333333,0.0,19.26246486877803,0
3.242200000000002,26.3,17.22222916697242,40.53659204461451,0.0,6.606881964512918,86.64947555137438,9.53140013787187,0,-1.05,0.0,0,23.2982492738063,12.576187252464766,5.969305287951849,6.923737199690624,0.0,9.041324200913241,4.944323665769302,23.2982492738063,5.969305287951849,0.0,0,196.29,39.68887495175777,4.736862953800049,196.14632988,4,4.794537184071822,0.5833333333333334,0.0,0.0,0
2.1678999999999995,15.79,18.19910120538483,0.0,0.0,0.0,53.322228072246475,0.0,1,-1.2399999999999998,0.0,2,36.52867891392113,4.9839785209472085,10.902924932081056,11.713544289229338,0.0,0.6166634028189337,2.988033871712586,36.52867891392113,0.0,0.0,0,117.15099999999997,17.518958351388015,4.9839785209472085,117.057849224,1,0.0,0.0,0.0,0.0,0
1.0154899999999998,57.36,12.217873443046695,0.0,0.0,10.157289985054954,61.33995226229089,0.0,2,-1.23,12.654640149529083,3,17.295229416967775,19.935914083788834,23.381751381430682,0.0,0.0,0.6397521436200604,3.1533340798797007,12.654640149529083,0.0,0.0,0,152.182,0.0,9.967957041894417,152.015667128,4,0.0,0.0,9.967957041894417,4.640589267438692,1
1.0271000000000001,104.06000000000002,12.654955790432378,32.60702369139466,0.0,11.016041280380467,144.71913794113627,14.325937321943691,3,-1.6600000000000001,17.622923244893386,6,24.304080427335524,44.56426077014149,11.938610575903699,11.835812092322787,0.0,1.3632118123229282,8.860878776956854,24.304080427335524,11.938610575903699,0.0,0,346.3790000000001,49.67113879769458,20.056445138322168,346.14163842399995,12,9.589074368143644,0.6842105263157895,0.0,28.583699077277736,0
-4.948199999999999,189.0,0.0,0.0,0.0,0.0,34.25299833038997,0.0,12,-0.24000000000000002,0.0,0,0.0,32.85715101528818,0.0,0.0,0.0,497.2599999999998,0.0,0.0,0.0,0.0,0,108.09,0.0,32.85715101528818,108.063388104,12,0.0,0.0,0.0,0.0,0
-2.708299999999996,98.82,0.0,6.923737199690624,0.0,0.0,109.6424899725351,19.178148736287287,2,-1.8,26.1790256236503,6,0.0,72.19416123781782,23.628718917406022,12.586597235060536,23.628718917406022,3.5816060699092143,6.055646422785661,0.0,0.0,0.0,0,268.27299999999997,6.923737199690624,0.0,268.117154992,12,39.6115454060009,0.6363636363636364,0.0,0.0,0
3.915600000000003,29.46,18.910538587007878,56.07265434387605,0.0,11.350562644267594,138.79504574842056,6.4208216229260096,1,-1.46,7.109797541277533,6,29.32600418877882,17.817375747101927,0.0,5.41499046939678,0.0,1.9263494162055865,8.892110218780875,18.19910120538483,0.0,18.093296047759807,0,310.4370000000001,79.53828499635745,9.843390348640755,310.193280072,4,0.0,0.6190476190476191,0.0,29.594586776195467,0
2.7113000000000005,19.37,12.13273413692322,4.877147193701299,5.817862777835028,5.817862777835028,112.69288648930878,6.544756405912575,0,-1.39,6.544756405912575,2,46.78588887808834,37.06874502897722,17.154648655769765,24.163503577139526,0.0,3.821877099038388,6.965572517629458,41.90874168438704,0.0,0.0,0,261.394,37.67450794120513,9.799819461700956,261.129968608,3,0.0,0.35714285714285715,4.9839785209472085,0.0,0
5.553220000000004,0.0,48.53093654769288,16.690354475090988,0.0,0.0,123.5653919043632,12.841643245852019,0,-2.339999999999999,0.0,9,71.28765809124548,0.0,32.31734528678877,0.0,0.0,1.3979376789601772,7.683174524611719,54.59730361615449,0.0,0.0,0,268.359,74.83944727588401,0.0,268.125200512,0,0.0,0.14285714285714285,0.0,6.923737199690624,0
1.4215,0.0,0.0,0.0,0.0,0.0,29.3457834815929,0.0,0,0.58,5.33918526701467,0,0.0,5.33918526701467,23.20187978046503,0.0,0.0,2.580000000000001,1.6035674514745462,0.0,0.0,0.0,0,84.93299999999999,0.0,0.0,83.953355424,0,0.0,1.0,0.0,0.0,0
1.5438,32.67,12.841643245852019,25.683286491704038,0.0,0.0,54.98283212095218,0.0,0,-0.6000000000000001,5.2858847209627084,1,4.907065243988282,18.098425335779684,0.0,13.08951281182515,0.0,1.995044378698225,3.5150297178687313,5.2858847209627084,0.0,0.0,0,128.175,12.841643245852019,0.0,128.094963004,4,5.008912523954532,1.0,0.0,4.907065243988282,0
0.25060000000000004,52.489999999999995,0.0,0.0,0.0,0.0,16.817313149337416,0.0,0,-0.6000000000000001,0.0,0,10.114318268765572,0.0,0.0,0.0,0.0,1.4,0.36514837167011077,5.340189921973525,0.0,0.0,0,46.005,0.0,10.114318268765572,45.99345181991001,6,0.0,0.0,0.0,10.114318268765572,0
1.1855999999999998,78.39,0.0,0.0,11.374772549367124,5.749511833283905,68.90275688291297,0.0,2,-1.78,17.720494864778765,3,28.313419474150404,12.033108590095203,11.374772549367124,12.13273413692322,0.0,1.4450401647869147,3.227836611423283,18.19910120538483,0.0,5.749511833283905,1,168.152,6.06636706846161,10.470530430962235,168.053492116,9,10.114318268765572,0.14285714285714285,0.0,10.114318268765572,0
-0.2929000000000001,81.59,37.255572541998674,18.90801031431363,0.0,0.0,98.17768727409911,15.004064837540422,1,-2.17,6.021680127344178,4,35.89528683400505,17.83603958604719,17.83603958604719,0.0,5.907179729351506,1.5954555917347284,5.280929805498534,35.32424007494372,0.0,0.0,0,231.23099999999994,11.984273114623004,10.423315998847038,231.07751579191,9,9.589074368143644,0.25,4.992404732635669,0.0,0
2.643300000000001,61.269999999999996,0.0,0.0,11.374772549367124,11.49902366656781,88.28182394909331,0.0,4,-2.1599999999999997,0.0,4,48.53093654769288,0.0,11.374772549367124,11.374772549367124,0.0,2.4034585195024754,4.628332969745327,48.53093654769288,0.0,11.49902366656781,0,200.241,48.53093654769288,16.20419790812442,200.094963004,4,0.0,0.0,0.0,0.0,0
2.6356,25.36,12.13273413692322,0.0,0.0,0.0,102.55888264235135,4.736862953800049,0,-0.6200000000000001,23.430384563111197,4,24.26546827384644,35.59247125309443,33.501329478401296,13.08951281182515,0.0,2.2218864668337543,6.869209530505436,28.605123954519986,0.0,0.0,0,252.36399999999995,24.080657103304414,4.736862953800049,252.039105004,4,0.0,0.36363636363636365,9.289194512243443,0.0,0
0.23654000000000086,97.78,30.33183534230805,5.563451491696996,0.0,0.0,88.7014886398418,6.4208216229260096,6,-2.0399999999999996,0.0,1,35.89528683400505,18.463865543400246,11.91910913748767,6.544756405912575,0.0,4.657834812595399,4.656465518304319,30.33183534230805,0.0,0.0,0,205.26500000000001,11.984273114623004,11.050456081168516,205.13274547999998,5,16.135355815589374,0.2,0.0,10.818567211583044,0
3.560100000000002,66.76,42.46456947923127,27.048343150859804,0.0,11.49902366656781,138.13317944083173,10.337913764783737,2,-3.2699999999999987,5.563451491696996,7,95.05021078832733,16.182360077633263,5.969305287951849,16.690354475090988,0.0,1.9656416792046156,7.529670710477215,72.79640482153933,5.969305287951849,11.49902366656781,0,318.32800000000003,30.33183534230805,14.94991774348146,318.089208928,8,0.0,0.05,4.794537184071822,0.0,1
-0.6405000000000001,40.46,0.0,6.923737199690624,0.0,0.0,31.057602761014792,0.0,2,-0.08,12.71084835226122,0,0.0,22.92390314194263,0.0,0.0,0.0,3.92,1.5600252154174878,0.0,0.0,0.0,0,76.095,6.923737199690624,10.213054789681411,76.052429496,4,0.0,1.0,0.0,0.0,0
4.194900000000003,12.47,48.53093654769288,12.487188691387619,0.0,12.356393797796823,131.85479513853258,6.544756405912575,0,-1.5099999999999998,0.0,2,66.2271221763131,29.97339237539427,11.600939890232516,25.01135708594345,0.0,5.40833237400151,7.845756582637535,60.6636706846161,0.0,5.749511833283905,0,303.83299999999997,24.619922828310838,4.736862953800049,303.138992004,3,4.899909730850478,0.3333333333333333,0.0,0.0,0
2.4209000000000005,12.36,18.19910120538483,0.0,5.687386274683562,0.0,59.05044796695857,0.0,0,-0.9800000000000001,10.84864812680911,1,30.33183534230805,5.1612618521255476,23.066521569855805,0.0,0.0,1.7620129800279678,2.970269633718712,35.32424007494372,0.0,0.0,0,135.19099999999997,24.350607579969914,0.0,135.01427016,1,0.0,0.0,0.0,0.0,0
1.3826999999999992,70.59,13.847474399381248,20.771211599071872,5.687386274683562,18.460360185545127,113.51996548363257,4.794537184071822,3,-1.5899999999999999,0.0,2,24.26546827384644,36.31115271151397,11.594566004035068,25.197720709434723,5.907179729351506,6.785046519560318,6.389915164346821,24.26546827384644,0.0,5.749511833283905,0,266.34099999999995,24.26546827384644,20.476967556653417,266.163042564,8,4.794537184071822,0.5,0.0,0.0,0
2.1437999999999997,18.46,12.142387175295491,5.563451491696996,0.0,0.0,71.42282785038365,6.4208216229260096,0,-1.44,0.0,3,36.417508487514205,6.792942306099827,0.0,0.0,6.792942306099827,1.1573671062393076,3.8936824028870745,30.854056995817206,0.0,11.49902366656781,0,162.18799999999993,24.117007251546223,9.473725907600098,162.06807956,4,0.0,0.2,0.0,0.0,0
3.7016000000000013,141.31,6.06636706846161,10.357988675768818,17.192635327202154,17.130826102815927,159.6375871519161,10.023291153407584,3,-3.789999999999999,16.2702560248849,6,72.42396574792619,29.584135582909404,33.185231768561586,6.196843571613076,0.0,4.482929351927807,9.353178106473893,81.98449798300575,5.969305287951849,5.749511833283905,0,398.4000000000001,54.59730361615449,10.213054789681411,398.068490548,14,4.722094864452088,0.0,18.196312689347966,0.0,0
2.376500000000001,0.0,34.802819670697545,6.923737199690624,0.0,0.0,46.013991822871176,0.0,0,0.8699999999999999,0.0,0,0.0,3.792535935529771,34.802819670697545,0.0,0.0,52.99736160655306,2.2008401285415222,0.0,0.0,0.0,0,133.405,6.923737199690624,0.0,131.930033136,0,0.0,1.0,0.0,0.0,0
